chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	CellType	Reference
chrX	48896702	48897522	HDAC6|chrX:48753985-48754805	0.048467063	chrX	48660422	48660422	HDAC6	FALSE	0.431380350196	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48896702	48897522	PLP2|chrX:48753985-48754805	0.01931138	chrX	49028183	49028183	PLP2	FALSE	0.667411921326	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48898742	48899248	GATA1|chrX:48756025-48756525	-0.00174441	chrX	48644981	48644981	GATA1	FALSE	0.978699126771	NA	0.97858182289	NA	PromoterElement	K562	Fulco2019
chrX	48898742	48899248	PLP2|chrX:48756025-48756525	-0.06300009	chrX	49028183	49028183	PLP2	FALSE	0.7968653525130001	NA	0.996990564994	NA	PromoterElement	K562	Fulco2019
chrX	48910928	48911588	GATA1|chrX:48768205-48768865	-0.02013383	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48910928	48911588	HDAC6|chrX:48768205-48768865	0.003057828	chrX	48660422	48660422	HDAC6	FALSE	0.974083745414	NA	0.999951046197	NA	PromoterElement	K562	Fulco2019
chrX	48910928	48911588	PLP2|chrX:48768205-48768865	0.01850008	chrX	49028183	49028183	PLP2	FALSE	0.7307559601450001	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48910928	48911588	PQBP1|chrX:48768205-48768865	-0.03314861	chrX	48755194	48755194	PQBP1	FALSE	0.78123884861	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48911708	48912248	GATA1|chrX:48768985-48769525	-0.01829601	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48911708	48912248	HDAC6|chrX:48768985-48769525	0.011287983	chrX	48660422	48660422	HDAC6	FALSE	0.949959301558	NA	0.999999999985	NA	PromoterElement	K562	Fulco2019
chrX	48911708	48912248	PLP2|chrX:48768985-48769525	0.01297197	chrX	49028183	49028183	PLP2	FALSE	0.7968653525130001	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48911708	48912248	PQBP1|chrX:48768985-48769525	-0.00373241	chrX	48755194	48755194	PQBP1	FALSE	0.9915608647600002	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48917188	48917688	GATA1|chrX:48774465-48774965	-0.0043787	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	TRUE	K562	Fulco2019
chrX	48917188	48917688	HDAC6|chrX:48774465-48774965	0.009876678	chrX	48660422	48660422	HDAC6	FALSE	0.950686667922	NA	1	NA	TRUE	K562	Fulco2019
chrX	48917188	48917688	PLP2|chrX:48774465-48774965	0.0151389	chrX	49028183	49028183	PLP2	FALSE	0.7968653525130001	NA	1	NA	TRUE	K562	Fulco2019
chrX	48917188	48917688	PQBP1|chrX:48774465-48774965	0.00929472	chrX	48755194	48755194	PQBP1	FALSE	0.961017921696	NA	1	NA	TRUE	K562	Fulco2019
chrX	48918868	48919386	GATA1|chrX:48776145-48776663	-0.01887922	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48918868	48919386	HDAC6|chrX:48776145-48776663	0.052766647	chrX	48660422	48660422	HDAC6	FALSE	0.431380350196	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48918868	48919386	PLP2|chrX:48776145-48776663	0.03499879	chrX	49028183	49028183	PLP2	FALSE	0.278050504546	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48918868	48919386	PQBP1|chrX:48776145-48776663	0.01218492	chrX	48755194	48755194	PQBP1	FALSE	0.916481376776	NA	0.999999999999	NA	PromoterElement	K562	Fulco2019
chrX	48919808	48920708	GATA1|chrX:48777085-48777985	-0.00685495	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	0.999991800101	NA	TRUE	K562	Fulco2019
chrX	48919808	48920708	HDAC6|chrX:48777085-48777985	0.013631032	chrX	48660422	48660422	HDAC6	FALSE	0.950686667922	NA	0.999988398265	NA	TRUE	K562	Fulco2019
chrX	48919808	48920708	PLP2|chrX:48777085-48777985	-0.00223858	chrX	49028183	49028183	PLP2	FALSE	0.999271221052	NA	1	NA	TRUE	K562	Fulco2019
chrX	48919808	48920708	PQBP1|chrX:48777085-48777985	-0.00799574	chrX	48755194	48755194	PQBP1	FALSE	0.970127145119	NA	0.999942784894	NA	TRUE	K562	Fulco2019
chrX	48936994	48938034	GATA1|chrX:48794265-48795305	-0.03958297	chrX	48644981	48644981	GATA1	FALSE	0.7067162708399999	NA	1	NA	TRUE	K562	Fulco2019
chrX	48936994	48938034	HDAC6|chrX:48794265-48795305	-0.037684864	chrX	48660422	48660422	HDAC6	FALSE	0.604627172066	NA	1	NA	TRUE	K562	Fulco2019
chrX	48936994	48938034	PLP2|chrX:48794265-48795305	-0.02403033	chrX	49028183	49028183	PLP2	FALSE	0.6778570396870001	NA	1	NA	TRUE	K562	Fulco2019
chrX	48936994	48938034	PQBP1|chrX:48794265-48795305	-0.05772863	chrX	48755194	48755194	PQBP1	FALSE	0.178967008929	NA	1	NA	TRUE	K562	Fulco2019
chrX	48940129	48941279	PIM2|chrX:48797400-48798550	-0.504190564	chrX	48776413	48776413	PIM2	TRUE	NA	NA	1	NA	TRUE	K562	Fulco2019
chrX	48940454	48940954	GATA1|chrX:48797725-48798225	-0.03475769	chrX	48644981	48644981	GATA1	FALSE	0.953750080879	NA	1	NA	TRUE	K562	Fulco2019
chrX	48940454	48940954	HDAC6|chrX:48797725-48798225	-0.049352593	chrX	48660422	48660422	HDAC6	FALSE	0.609703820537	NA	0.999999761051	NA	TRUE	K562	Fulco2019
chrX	48940454	48940954	PLP2|chrX:48797725-48798225	-0.04253299	chrX	49028183	49028183	PLP2	FALSE	0.398144405929	NA	1	NA	TRUE	K562	Fulco2019
chrX	48940454	48940954	PQBP1|chrX:48797725-48798225	-0.17244917	chrX	48755194	48755194	PQBP1	TRUE	4.10381747461e-7	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chrX	48941369	48942569	PIM2|chrX:48798640-48799830	-0.397882339	chrX	48776413	48776413	PIM2	TRUE	NA	NA	1	NA	TRUE	K562	Fulco2019
chrX	48941708	48942244	GATA1|chrX:48798965-48799505	-0.01785191	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	TRUE	K562	Fulco2019
chrX	48941708	48942244	HDAC6|chrX:48798965-48799505	-0.067455453	chrX	48660422	48660422	HDAC6	FALSE	0.314545354635	NA	1	NA	TRUE	K562	Fulco2019
chrX	48941708	48942244	PLP2|chrX:48798965-48799505	-0.0362211	chrX	49028183	49028183	PLP2	FALSE	0.39810722780599994	NA	1	NA	TRUE	K562	Fulco2019
chrX	48941708	48942244	PQBP1|chrX:48798965-48799505	-0.18613475	chrX	48755194	48755194	PQBP1	TRUE	2.5304910749899997e-11	NA	1	NA	TRUE	K562	Fulco2019
chrX	48942924	48943424	GATA1|chrX:48800185-48800685	-0.01455329	chrX	48644981	48644981	GATA1	FALSE	0.990403432547	NA	1	NA	TRUE	K562	Fulco2019
chrX	48942924	48943424	HDAC6|chrX:48800185-48800685	-0.060133424	chrX	48660422	48660422	HDAC6	FALSE	0.604627172066	NA	0.999999744715	NA	TRUE	K562	Fulco2019
chrX	48942924	48943424	PLP2|chrX:48800185-48800685	0.016385	chrX	49028183	49028183	PLP2	FALSE	0.8411839845419999	NA	0.999999991958	NA	TRUE	K562	Fulco2019
chrX	48942924	48943424	PQBP1|chrX:48800185-48800685	0.0112155	chrX	48755194	48755194	PQBP1	FALSE	0.961017921696	NA	0.999913227757	NA	TRUE	K562	Fulco2019
chrX	48943724	48944224	GATA1|chrX:48800985-48801485	-0.00616515	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	TRUE	K562	Fulco2019
chrX	48943724	48944224	HDAC6|chrX:48800985-48801485	-0.054793372	chrX	48660422	48660422	HDAC6	FALSE	0.645012610023	NA	0.999965256563	NA	TRUE	K562	Fulco2019
chrX	48943724	48944224	PLP2|chrX:48800985-48801485	-0.02057658	chrX	49028183	49028183	PLP2	FALSE	0.8411839845419999	NA	1	NA	TRUE	K562	Fulco2019
chrX	48943724	48944224	PQBP1|chrX:48800985-48801485	0.05409923	chrX	48755194	48755194	PQBP1	FALSE	0.657749939127	NA	0.999999988825	NA	TRUE	K562	Fulco2019
chrX	48945685	48946205	GATA1|chrX:48802945-48803465	0.01561869	chrX	48644981	48644981	GATA1	FALSE	0.8580381666339999	NA	0.999999973501	NA	TRUE	K562	Fulco2019
chrX	48945685	48946205	HDAC6|chrX:48802945-48803465	0.040466546	chrX	48660422	48660422	HDAC6	FALSE	0.72908251913	NA	0.999990827691	NA	TRUE	K562	Fulco2019
chrX	48945685	48946205	PLP2|chrX:48802945-48803465	-0.02278149	chrX	49028183	49028183	PLP2	FALSE	0.7968653525130001	NA	1	NA	TRUE	K562	Fulco2019
chrX	48945685	48946205	PQBP1|chrX:48802945-48803465	0.01878585	chrX	48755194	48755194	PQBP1	FALSE	0.895704436792	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chrX	48948585	48949085	GATA1|chrX:48805845-48806345	0.04717827	chrX	48644981	48644981	GATA1	FALSE	0.150542433561	NA	0.999999999993	NA	TRUE	K562	Fulco2019
chrX	48948585	48949085	HDAC6|chrX:48805845-48806345	-0.025010531	chrX	48660422	48660422	HDAC6	FALSE	0.940100139069	NA	0.999999999998	NA	TRUE	K562	Fulco2019
chrX	48948585	48949085	PLP2|chrX:48805845-48806345	-0.0151327	chrX	49028183	49028183	PLP2	FALSE	0.904415477629	NA	1	NA	TRUE	K562	Fulco2019
chrX	48948585	48949085	PQBP1|chrX:48805845-48806345	0.01270977	chrX	48755194	48755194	PQBP1	FALSE	0.961017921696	NA	0.999998955443	NA	TRUE	K562	Fulco2019
chrX	48955905	48956423	GATA1|chrX:48813165-48813685	-0.02842456	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	TRUE	K562	Fulco2019
chrX	48955905	48956423	HDAC6|chrX:48813165-48813685	-0.026024739	chrX	48660422	48660422	HDAC6	FALSE	0.909546274144	NA	0.999999978937	NA	TRUE	K562	Fulco2019
chrX	48955905	48956423	PLP2|chrX:48813165-48813685	-0.01296543	chrX	49028183	49028183	PLP2	FALSE	0.904415477629	NA	1	NA	TRUE	K562	Fulco2019
chrX	48955905	48956423	PQBP1|chrX:48813165-48813685	-0.00888189	chrX	48755194	48755194	PQBP1	FALSE	0.961017921696	NA	1	NA	TRUE	K562	Fulco2019
chrX	48957381	48958744	GATA1|chrX:48814643-48816005	-0.01829801	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48957381	48958744	HDAC6|chrX:48814643-48816005	0.024853182	chrX	48660422	48660422	HDAC6	FALSE	0.604627172066	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48957381	48958744	PLP2|chrX:48814643-48816005	-0.02053152	chrX	49028183	49028183	PLP2	FALSE	0.5352230974100001	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48957381	48958744	PQBP1|chrX:48814643-48816005	0.04451811	chrX	48755194	48755194	PQBP1	FALSE	0.109304600981	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48962024	48962524	GATA1|chrX:48819285-48819785	-0.01333223	chrX	48644981	48644981	GATA1	FALSE	0.999247758404	NA	1	NA	TRUE	K562	Fulco2019
chrX	48962024	48962524	HDAC6|chrX:48819285-48819785	-0.004398171	chrX	48660422	48660422	HDAC6	FALSE	0.982819920628	NA	0.999999592173	NA	TRUE	K562	Fulco2019
chrX	48962024	48962524	PLP2|chrX:48819285-48819785	-0.02032705	chrX	49028183	49028183	PLP2	FALSE	0.7968653525130001	NA	1	NA	TRUE	K562	Fulco2019
chrX	48962024	48962524	PQBP1|chrX:48819285-48819785	-0.02629121	chrX	48755194	48755194	PQBP1	FALSE	0.854382644893	NA	1	NA	TRUE	K562	Fulco2019
chrX	48972298	48972798	GATA1|chrX:48828705-48829205	-0.027167	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48972298	48972798	HDAC6|chrX:48828705-48829205	0.0157737	chrX	48660422	48660422	HDAC6	FALSE	0.944354337016	NA	0.999999999963	NA	PromoterElement	K562	Fulco2019
chrX	48972298	48972798	PLP2|chrX:48828705-48829205	-0.0288263	chrX	49028183	49028183	PLP2	FALSE	0.6748666475409999	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	48972298	48972798	PQBP1|chrX:48828705-48829205	-0.00643134	chrX	48755194	48755194	PQBP1	FALSE	0.970127145119	NA	0.999999999998	NA	PromoterElement	K562	Fulco2019
chrX	48980272	48980772	GATA1|chrX:48836685-48837185	-0.01959132	chrX	48644981	48644981	GATA1	FALSE	0.978699126771	NA	0.999999943756	NA	TRUE	K562	Fulco2019
chrX	48980272	48980772	HDAC6|chrX:48836685-48837185	0.020868878	chrX	48660422	48660422	HDAC6	FALSE	0.950686667922	NA	0.99741734149	NA	TRUE	K562	Fulco2019
chrX	48980272	48980772	PLP2|chrX:48836685-48837185	-0.08819942	chrX	49028183	49028183	PLP2	FALSE	0.28422326934799996	NA	0.999999973023	NA	TRUE	K562	Fulco2019
chrX	48980272	48980772	PQBP1|chrX:48836685-48837185	0.00446843	chrX	48755194	48755194	PQBP1	FALSE	0.97630590573	NA	0.875281313214	NA	TRUE	K562	Fulco2019
chrX	49001814	49002735	GATA1|chrX:48858225-48859145	-0.02927481	chrX	48644981	48644981	GATA1	FALSE	0.953750080879	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49001814	49002735	HDAC6|chrX:48858225-48859145	-0.007093919	chrX	48660422	48660422	HDAC6	FALSE	0.958314970287	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49001814	49002735	PLP2|chrX:48858225-48859145	-0.01770708	chrX	49028183	49028183	PLP2	FALSE	0.742739921727	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49001814	49002735	PQBP1|chrX:48858225-48859145	-0.04240452	chrX	48755194	48755194	PQBP1	FALSE	0.471404088934	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49003655	49004155	GATA1|chrX:48860065-48860565	-0.0311966	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	0.999947623958	NA	TRUE	K562	Fulco2019
chrX	49003655	49004155	HDAC6|chrX:48860065-48860565	0.207037066	chrX	48660422	48660422	HDAC6	TRUE	0.00312985859292	NA	0.836805669159	NA	TRUE	K562	Fulco2019
chrX	49003655	49004155	PLP2|chrX:48860065-48860565	0.00524977	chrX	49028183	49028183	PLP2	FALSE	0.97398392257	NA	0.999962195503	NA	TRUE	K562	Fulco2019
chrX	49003655	49004155	PQBP1|chrX:48860065-48860565	-0.0039897	chrX	48755194	48755194	PQBP1	FALSE	0.997061685833	NA	0.994261637848	NA	TRUE	K562	Fulco2019
chrX	49037800	49038300	GATA1|chrX:48895325-48895825	-0.01721401	chrX	48644981	48644981	GATA1	FALSE	0.978699126771	NA	1	NA	TRUE	K562	Fulco2019
chrX	49037800	49038300	HDAC6|chrX:48895325-48895825	-0.039068037	chrX	48660422	48660422	HDAC6	FALSE	0.72908251913	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chrX	49037800	49038300	PLP2|chrX:48895325-48895825	-0.01649646	chrX	49028183	49028183	PLP2	FALSE	0.8411839845419999	NA	1	NA	TRUE	K562	Fulco2019
chrX	49037800	49038300	PQBP1|chrX:48895325-48895825	-0.00316049	chrX	48755194	48755194	PQBP1	FALSE	0.997061685833	NA	0.999999999752	NA	TRUE	K562	Fulco2019
chrX	49039800	49040300	GATA1|chrX:48897325-48897825	-0.02303151	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	TRUE	K562	Fulco2019
chrX	49039800	49040300	HDAC6|chrX:48897325-48897825	0.032027486	chrX	48660422	48660422	HDAC6	FALSE	0.72908251913	NA	0.999994242354	NA	TRUE	K562	Fulco2019
chrX	49039800	49040300	PLP2|chrX:48897325-48897825	-0.00272569	chrX	49028183	49028183	PLP2	FALSE	0.992941217333	NA	1	NA	TRUE	K562	Fulco2019
chrX	49039800	49040300	PQBP1|chrX:48897325-48897825	-0.01229584	chrX	48755194	48755194	PQBP1	FALSE	0.961017921696	NA	1	NA	TRUE	K562	Fulco2019
chrX	49041618	49042119	GATA1|chrX:48899145-48899645	-0.01351774	chrX	48644981	48644981	GATA1	FALSE	0.999247758404	NA	1	NA	TRUE	K562	Fulco2019
chrX	49041618	49042119	HDAC6|chrX:48899145-48899645	0.053322961	chrX	48660422	48660422	HDAC6	FALSE	0.609703820537	NA	0.998737192955	NA	TRUE	K562	Fulco2019
chrX	49041618	49042119	PLP2|chrX:48899145-48899645	-0.01293736	chrX	49028183	49028183	PLP2	FALSE	0.930760111144	NA	1	NA	TRUE	K562	Fulco2019
chrX	49041618	49042119	PQBP1|chrX:48899145-48899645	-0.01105689	chrX	48755194	48755194	PQBP1	FALSE	0.961017921696	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chrX	49042179	49042779	GATA1|chrX:48899705-48900305	9.2321e-4	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	TRUE	K562	Fulco2019
chrX	49042179	49042779	HDAC6|chrX:48899705-48900305	-0.00310017	chrX	48660422	48660422	HDAC6	FALSE	0.982819920628	NA	0.999999998324	NA	TRUE	K562	Fulco2019
chrX	49042179	49042779	PLP2|chrX:48899705-48900305	-0.03227137	chrX	49028183	49028183	PLP2	FALSE	0.630299009393	NA	1	NA	TRUE	K562	Fulco2019
chrX	49042179	49042779	PQBP1|chrX:48899705-48900305	0.02470371	chrX	48755194	48755194	PQBP1	FALSE	0.854382644893	NA	0.999999935752	NA	TRUE	K562	Fulco2019
chrX	49043267	49043899	GATA1|chrX:48900793-48901425	-0.03331189	chrX	48644981	48644981	GATA1	FALSE	0.953750080879	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49043267	49043899	HDAC6|chrX:48900793-48901425	0.035207865	chrX	48660422	48660422	HDAC6	FALSE	0.639575527706	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49043267	49043899	PLP2|chrX:48900793-48901425	-0.04074468	chrX	49028183	49028183	PLP2	FALSE	0.136718060841	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49043267	49043899	PQBP1|chrX:48900793-48901425	-0.00648683	chrX	48755194	48755194	PQBP1	FALSE	0.970127145119	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49047157	49047736	GATA1|chrX:48904685-48905265	0.02617876	chrX	48644981	48644981	GATA1	FALSE	0.651012813028	NA	0.999999137132	NA	TRUE	K562	Fulco2019
chrX	49047157	49047736	HDAC6|chrX:48904685-48905265	-0.043987078	chrX	48660422	48660422	HDAC6	FALSE	0.72908251913	NA	0.999999481511	NA	TRUE	K562	Fulco2019
chrX	49047157	49047736	PLP2|chrX:48904685-48905265	0.02769542	chrX	49028183	49028183	PLP2	FALSE	0.7256646504600001	NA	0.999999999702	NA	TRUE	K562	Fulco2019
chrX	49047157	49047736	PQBP1|chrX:48904685-48905265	-0.11876985	chrX	48755194	48755194	PQBP1	TRUE	0.0174086420009	NA	0.999999666617	NA	TRUE	K562	Fulco2019
chrX	49059774	49060274	GATA1|chrX:48917305-48917805	-0.01474998	chrX	48644981	48644981	GATA1	FALSE	0.990403432547	NA	1	NA	TRUE	K562	Fulco2019
chrX	49059774	49060274	HDAC6|chrX:48917305-48917805	0.031537816	chrX	48660422	48660422	HDAC6	FALSE	0.72908251913	NA	0.999999999995	NA	TRUE	K562	Fulco2019
chrX	49059774	49060274	PLP2|chrX:48917305-48917805	0.01075442	chrX	49028183	49028183	PLP2	FALSE	0.8411839845419999	NA	1	NA	TRUE	K562	Fulco2019
chrX	49059774	49060274	PQBP1|chrX:48917305-48917805	0.00141334	chrX	48755194	48755194	PQBP1	FALSE	0.971774542073	NA	0.999999999974	NA	TRUE	K562	Fulco2019
chrX	49068409	49068909	GATA1|chrX:48925945-48926445	-0.01784372	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	TRUE	K562	Fulco2019
chrX	49068409	49068909	HDAC6|chrX:48925945-48926445	0.013244514	chrX	48660422	48660422	HDAC6	FALSE	0.944354337016	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chrX	49068409	49068909	PLP2|chrX:48925945-48926445	0.00740675	chrX	49028183	49028183	PLP2	FALSE	0.904415477629	NA	1	NA	TRUE	K562	Fulco2019
chrX	49068409	49068909	PQBP1|chrX:48925945-48926445	0.01931179	chrX	48755194	48755194	PQBP1	FALSE	0.8730485580640001	NA	1	NA	TRUE	K562	Fulco2019
chrX	49079655	49080206	GATA1|chrX:48937314-48937865	0.0079396	chrX	48644981	48644981	GATA1	FALSE	0.8580381666339999	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49079655	49080206	HDAC6|chrX:48937314-48937865	0.019958226	chrX	48660422	48660422	HDAC6	FALSE	0.8339397770479999	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49079655	49080206	PLP2|chrX:48937314-48937865	-0.00133831	chrX	49028183	49028183	PLP2	FALSE	0.988519993665	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49079655	49080206	PQBP1|chrX:48937314-48937865	-0.01850903	chrX	48755194	48755194	PQBP1	FALSE	0.8809405630249999	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49080346	49080847	GATA1|chrX:48938005-48938505	0.06629866	chrX	48644981	48644981	GATA1	FALSE	0.8580381666339999	NA	0.963405360556	NA	PromoterElement	K562	Fulco2019
chrX	49080346	49080847	PQBP1|chrX:48938005-48938505	0.12781227	chrX	48755194	48755194	PQBP1	FALSE	0.659287558738	NA	0.899698112346	NA	PromoterElement	K562	Fulco2019
chrX	49082207	49082712	GATA1|chrX:48939865-48940365	0.00939333	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chrX	49082207	49082712	HDAC6|chrX:48939865-48940365	0.013250175	chrX	48660422	48660422	HDAC6	FALSE	0.957518715952	NA	0.996217732877	NA	TRUE	K562	Fulco2019
chrX	49082207	49082712	PLP2|chrX:48939865-48940365	0.02704744	chrX	49028183	49028183	PLP2	FALSE	0.7968653525130001	NA	0.999997195958	NA	TRUE	K562	Fulco2019
chrX	49082207	49082712	PQBP1|chrX:48939865-48940365	0.01037165	chrX	48755194	48755194	PQBP1	FALSE	0.961017921696	NA	0.999838611428	NA	TRUE	K562	Fulco2019
chrX	49083332	49084594	GATA1|chrX:48940985-48941505	0.0493186	chrX	48644981	48644981	GATA1	FALSE	0.527542006862	NA	0.989867773919	NA	TRUE	K562	Fulco2019
chrX	49083332	49084594	HDAC6|chrX:48940985-48941505	-0.015413647	chrX	48660422	48660422	HDAC6	FALSE	0.957518715952	NA	0.964826299277	NA	TRUE	K562	Fulco2019
chrX	49083332	49084594	PLP2|chrX:48940985-48941505	0.0076243	chrX	49028183	49028183	PLP2	FALSE	0.954608501085	NA	0.999994973276	NA	TRUE	K562	Fulco2019
chrX	49083332	49084594	PQBP1|chrX:48940985-48941505	0.17974867	chrX	48755194	48755194	PQBP1	TRUE	0.00674893403574	NA	0.984093393867	NA	TRUE	K562	Fulco2019
chrX	49089530	49090049	GATA1|chrX:48946465-48946985	-0.11614098	chrX	48644981	48644981	GATA1	FALSE	0.754057073809	NA	0.914261662128	NA	TRUE	K562	Fulco2019
chrX	49099827	49100387	GATA1|chrX:48956765-48957325	-0.05433485	chrX	48644981	48644981	GATA1	FALSE	0.8580381666339999	NA	1	NA	TRUE	K562	Fulco2019
chrX	49099827	49100387	HDAC6|chrX:48956765-48957325	7.03588e-4	chrX	48660422	48660422	HDAC6	FALSE	0.982819920628	NA	0.998231374465	NA	TRUE	K562	Fulco2019
chrX	49099827	49100387	PLP2|chrX:48956765-48957325	-0.03545099	chrX	49028183	49028183	PLP2	FALSE	0.7256646504600001	NA	0.999999999953	NA	TRUE	K562	Fulco2019
chrX	49099827	49100387	PQBP1|chrX:48956765-48957325	-0.0031705	chrX	48755194	48755194	PQBP1	FALSE	0.997061685833	NA	0.999896588871	NA	TRUE	K562	Fulco2019
chrX	49101007	49101507	GATA1|chrX:48957945-48958445	-0.01425505	chrX	48644981	48644981	GATA1	FALSE	0.990403432547	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49101007	49101507	HDAC6|chrX:48957945-48958445	0.052926140000000003	chrX	48660422	48660422	HDAC6	FALSE	0.431380350196	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49101007	49101507	PLP2|chrX:48957945-48958445	-0.02577828	chrX	49028183	49028183	PLP2	FALSE	0.667411921326	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49101007	49101507	PQBP1|chrX:48957945-48958445	0.00914916	chrX	48755194	48755194	PQBP1	FALSE	0.961017921696	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49106834	49107334	GATA1|chrX:48963765-48964265	0.03766625	chrX	48644981	48644981	GATA1	FALSE	0.71476058462	NA	0.999919050295	NA	TRUE	K562	Fulco2019
chrX	49106834	49107334	HDAC6|chrX:48963765-48964265	0.029344326	chrX	48660422	48660422	HDAC6	FALSE	0.940100139069	NA	0.9830487507	NA	TRUE	K562	Fulco2019
chrX	49106834	49107334	PLP2|chrX:48963765-48964265	-0.01238909	chrX	49028183	49028183	PLP2	FALSE	0.94392281737	NA	0.999984630293	NA	TRUE	K562	Fulco2019
chrX	49106834	49107334	PQBP1|chrX:48963765-48964265	-0.00691412	chrX	48755194	48755194	PQBP1	FALSE	0.981241036652	NA	0.998883630525	NA	TRUE	K562	Fulco2019
chrX	49120032	49120532	GATA1|chrX:48976385-48976885	-0.02744765	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	0.999999999999	NA	TRUE	K562	Fulco2019
chrX	49120032	49120532	HDAC6|chrX:48976385-48976885	0.012131477	chrX	48660422	48660422	HDAC6	FALSE	0.956035365198	NA	0.999987993876	NA	TRUE	K562	Fulco2019
chrX	49120032	49120532	PLP2|chrX:48976385-48976885	-0.04082988	chrX	49028183	49028183	PLP2	FALSE	0.6719259381630001	NA	1	NA	TRUE	K562	Fulco2019
chrX	49120032	49120532	PQBP1|chrX:48976385-48976885	-0.10803879	chrX	48755194	48755194	PQBP1	FALSE	0.118813396307	NA	0.999999917749	NA	TRUE	K562	Fulco2019
chrX	49123551	49124115	GATA1|chrX:48979901-48980465	-0.02442429	chrX	48644981	48644981	GATA1	FALSE	0.966121062391	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49123551	49124115	HDAC6|chrX:48979901-48980465	0.035247415	chrX	48660422	48660422	HDAC6	FALSE	0.7958651132410001	NA	0.99065441019	NA	PromoterElement	K562	Fulco2019
chrX	49123551	49124115	PLP2|chrX:48979901-48980465	-0.0327814	chrX	49028183	49028183	PLP2	FALSE	0.686535911002	NA	1	NA	PromoterElement	K562	Fulco2019
chrX	49123551	49124115	PQBP1|chrX:48979901-48980465	0.01600894	chrX	48755194	48755194	PQBP1	FALSE	0.929251936866	NA	0.998856086565	NA	PromoterElement	K562	Fulco2019
chrX	49139690	49140190	GATA1|chrX:48996025-48996525	-0.02062882	chrX	48644981	48644981	GATA1	FALSE	0.981984414979	NA	0.999999998991	NA	TRUE	K562	Fulco2019
